raceId,constructorId,team_points,team_wins,team_standing_position
593,26,0,0,12
215,26,0,0,12
315,26,1,0,12
221,26,0,0,12
214,26,0,0,12
319,26,1,0,12
285,26,0,0,12
287,26,0,0,12
275,26,0,0,12
213,26,0,0,12
288,26,0,0,12
602,26,1,0,12
222,26,0,0,12
318,26,1,0,12
316,26,1,0,12
686,26,0,0,13
674,26,0,0,13
685,26,0,0,13
675,26,0,0,13
676,26,0,0,13
678,26,0,0,13
677,26,0,0,13
687,26,0,0,13
580,26,0,0,14
688,26,0,0,14
579,26,0,0,14
689,26,0,0,14
309,26,0,0,15
585,26,0,0,15
584,26,0,0,15
308,26,0,0,15
583,26,0,0,15
581,26,0,0,15
582,26,0,0,15
586,26,0,0,16
588,26,0,0,16
587,26,0,0,16
435,26,0,0,17
432,26,0,0,17
307,26,0,0,17
434,26,0,0,17
431,26,0,0,17
589,26,0,0,17
433,26,0,0,17
514,27,27,2,1
516,27,38,3,1
512,27,12,1,1
513,27,27,2,1
518,27,46,3,2
519,27,46,3,2
517,27,44,3,2
503,27,29,1,2
506,27,48,2,2
404,27,7,0,2
502,27,23,1,2
523,27,61,3,2
507,27,51,2,2
504,27,39,1,2
508,27,55,2,2
515,27,29,2,2
509,27,56,2,2
510,27,60,2,2
505,27,39,1,2
520,27,47,3,2
521,27,51,3,2
511,27,66,2,2
522,27,55,3,2
493,27,34,1,3
500,27,13,0,3
405,27,7,0,3
273,27,4,0,3
525,27,61,3,3
274,27,6,0,3
524,27,61,3,3
526,27,61,3,3
284,27,21,0,4
573,27,20,0,4
276,27,10,0,4
491,27,21,0,4
489,27,17,0,4
250,27,16,0,4
409,27,13,0,4
497,27,44,2,4
566,27,10,0,4
407,27,10,0,4
279,27,13,0,4
496,27,43,2,4
565,27,7,0,4
495,27,34,1,4
413,27,28,0,4
494,27,34,1,4
492,27,25,0,4
283,27,21,0,4
415,27,28,0,4
408,27,12,0,4
501,27,14,0,4
277,27,10,0,4
280,27,15,0,4
414,27,28,0,4
278,27,11,0,4
281,27,15,0,4
282,27,19,0,4
572,27,20,0,4
411,27,22,0,4
567,27,10,0,4
285,27,21,0,4
564,27,7,0,4
488,27,11,0,4
410,27,19,0,4
412,27,25,0,4
574,27,20,0,5
249,27,12,0,5
487,27,7,0,5
229,27,11,1,5
286,27,22,0,5
256,27,24,0,5
539,27,16,0,5
230,27,12,1,5
570,27,16,0,5
490,27,17,0,5
534,27,10,0,5
275,27,6,0,5
289,27,0,0,5
420,27,1,0,5
232,27,12,1,5
568,27,10,0,5
571,27,16,0,5
288,27,23,0,5
538,27,16,0,5
231,27,12,1,5
416,27,28,0,5
541,27,19,0,5
247,27,10,0,5
540,27,19,0,5
406,27,7,0,5
418,27,29,0,5
248,27,11,0,5
533,27,10,0,5
287,27,22,0,5
569,27,10,0,5
419,27,29,0,5
417,27,28,0,5
225,27,1,0,6
242,27,0,0,6
437,27,2,0,6
435,27,23,0,6
372,27,0,0,6
251,27,16,0,6
272,27,13,0,6
532,27,6,0,6
537,27,14,0,6
555,27,16,1,6
238,27,15,1,6
542,27,19,0,6
575,27,20,0,6
255,27,18,0,6
252,27,16,0,6
265,27,10,0,6
535,27,10,0,6
237,27,15,1,6
240,27,0,0,6
562,27,3,0,6
246,27,7,0,6
373,27,0,0,6
236,27,14,1,6
266,27,11,0,6
536,27,10,0,6
224,27,0,0,6
239,27,15,1,6
235,27,14,1,6
290,27,0,0,6
233,27,12,1,6
241,27,0,0,6
245,27,4,0,6
234,27,12,1,6
530,27,4,0,6
423,27,5,0,6
551,27,9,1,7
244,27,1,0,7
429,27,13,0,7
432,27,13,0,7
473,27,11,0,7
480,27,15,0,7
552,27,10,1,7
531,27,4,0,7
550,27,9,1,7
226,27,1,0,7
270,27,11,0,7
427,27,9,0,7
475,27,11,0,7
268,27,11,0,7
476,27,11,0,7
430,27,13,0,7
267,27,11,0,7
269,27,11,0,7
479,27,15,0,7
433,27,13,0,7
431,27,13,0,7
428,27,13,0,7
481,27,16,0,7
477,27,11,0,7
421,27,1,0,7
243,27,1,0,7
424,27,5,0,7
227,27,1,0,7
425,27,5,0,7
474,27,11,0,7
228,27,1,0,7
254,27,16,0,7
553,27,10,1,7
499,27,3,0,7
253,27,16,0,7
438,27,2,0,7
298,27,4,0,8
300,27,4,0,8
439,27,3,0,8
478,27,11,0,8
299,27,4,0,8
422,27,1,0,8
453,27,0,0,8
482,27,20,0,8
303,27,4,0,8
304,27,6,0,8
471,27,4,0,8
440,27,3,0,8
484,27,1,0,8
291,27,0,0,8
556,27,16,1,8
558,27,16,1,8
271,27,11,0,8
436,27,0,0,8
454,27,0,0,8
472,27,4,0,8
563,27,3,0,8
529,27,2,0,8
302,27,4,0,8
356,27,0,0,8
301,27,4,0,8
426,27,5,0,8
559,27,18,1,8
434,27,13,0,8
455,27,0,0,8
554,27,10,1,8
557,27,16,1,8
441,27,3,0,9
297,27,3,0,9
292,27,0,0,9
390,27,1,0,9
528,27,0,0,9
485,27,1,0,9
374,27,0,0,9
498,27,0,0,9
293,27,0,0,9
375,27,0,0,9
296,27,3,0,9
395,27,1,0,10
444,27,3,0,10
393,27,1,0,10
527,27,0,0,10
392,27,1,0,10
486,27,1,0,10
450,27,3,0,10
446,27,3,0,10
451,27,3,0,10
398,27,1,0,10
456,27,0,0,10
391,27,1,0,10
396,27,1,0,10
323,27,0,0,10
560,27,0,0,10
399,27,1,0,10
448,27,3,0,10
397,27,1,0,10
442,27,3,0,10
543,27,0,0,10
257,27,0,0,10
295,27,1,0,10
394,27,1,0,10
483,27,0,0,10
322,27,0,0,10
445,27,3,0,10
449,27,3,0,10
447,27,3,0,10
443,27,3,0,10
308,27,0,0,10
309,27,0,0,11
544,27,0,0,11
335,27,0,0,11
376,27,0,0,11
359,27,0,0,11
401,27,1,0,11
403,27,1,0,11
307,27,0,0,11
294,27,0,0,11
334,27,0,0,11
357,27,0,0,11
402,27,1,0,11
336,27,0,0,11
457,27,0,0,11
462,27,0,0,11
258,27,0,0,11
400,27,1,0,11
306,27,0,0,12
310,27,0,0,12
458,27,0,0,12
364,27,3,0,12
460,27,0,0,12
366,27,3,0,12
326,27,0,0,12
362,27,3,0,12
360,27,0,0,12
260,27,0,0,12
361,27,2,0,12
465,27,0,0,12
325,27,0,0,12
367,27,3,0,12
261,27,0,0,12
466,27,0,0,12
312,27,0,0,12
324,27,0,0,12
549,27,0,0,12
461,27,0,0,12
547,27,0,0,12
264,27,0,0,12
459,27,0,0,12
313,27,0,0,12
548,27,0,0,12
259,27,0,0,12
463,27,0,0,12
358,27,0,0,12
363,27,3,0,12
464,27,0,0,12
262,27,0,0,12
311,27,0,0,12
263,27,0,0,12
365,27,3,0,12
546,27,0,0,12
467,27,0,0,12
327,27,0,0,13
331,27,0,0,13
330,27,0,0,13
333,27,0,0,13
545,27,0,0,13
332,27,0,0,13
314,27,0,0,13
328,27,0,0,13
329,27,0,0,13
452,27,0,0,13
384,27,0,0,14
320,27,0,0,14
318,27,0,0,14
380,27,0,0,14
368,27,3,0,14
377,27,0,0,14
382,27,0,0,14
369,27,3,0,14
315,27,0,0,14
379,27,0,0,14
381,27,0,0,14
317,27,0,0,14
370,27,3,0,14
316,27,0,0,14
385,27,0,0,14
319,27,0,0,14
371,27,3,0,14
383,27,0,0,14
378,27,0,0,14
389,27,0,0,15
387,27,0,0,15
468,27,0,0,15
321,27,0,0,15
386,27,0,0,15
305,27,0,0,15
469,27,0,0,15
561,27,0,0,16
470,27,0,0,16
240,28,0,0,8
227,28,0,0,10
225,28,0,0,10
241,28,0,0,10
226,28,0,0,10
235,28,0,0,11
237,28,0,0,11
233,28,0,0,11
236,28,0,0,11
228,28,0,0,11
238,28,0,0,11
243,28,0,0,11
256,28,0,0,11
229,28,0,0,11
239,28,0,0,11
230,28,0,0,11
242,28,0,0,11
231,28,0,0,11
234,28,0,0,11
232,28,0,0,11
254,28,0,0,12
252,28,0,0,12
255,28,0,0,12
253,28,0,0,12
251,28,0,0,12
249,28,0,0,13
247,28,0,0,13
245,28,0,0,13
250,28,0,0,13
248,28,0,0,13
244,28,0,0,13
246,28,0,0,13
292,29,3,0,5
293,29,5,0,5
294,29,5,0,5
295,29,5,0,5
258,29,3,0,5
299,29,5,0,6
298,29,5,0,6
296,29,5,0,6
302,29,6,0,6
297,29,5,0,6
301,29,5,0,6
289,29,0,0,6
300,29,5,0,6
291,29,1,0,7
304,29,6,0,7
273,29,0,0,7
290,29,0,0,7
303,29,6,0,7
226,29,1,0,8
228,29,1,0,8
261,29,3,0,8
225,29,0,0,8
262,29,3,0,8
248,29,1,0,8
250,29,1,0,8
260,29,3,0,8
247,29,1,0,8
249,29,1,0,8
245,29,1,0,8
246,29,1,0,8
259,29,3,0,8
227,29,1,0,8
224,29,0,0,8
256,29,5,0,8
233,29,1,0,9
284,29,4,0,9
285,29,4,0,9
271,29,9,0,9
270,29,9,0,9
238,29,1,0,9
266,29,8,0,9
272,29,9,0,9
254,29,1,0,9
267,29,9,0,9
231,29,1,0,9
251,29,1,0,9
236,29,1,0,9
264,29,3,0,9
287,29,4,0,9
230,29,1,0,9
232,29,1,0,9
274,29,0,0,9
268,29,9,0,9
234,29,1,0,9
263,29,3,0,9
265,29,8,0,9
229,29,1,0,9
252,29,1,0,9
283,29,4,0,9
235,29,1,0,9
286,29,4,0,9
237,29,1,0,9
239,29,1,0,9
269,29,9,0,9
288,29,4,0,9
255,29,1,0,9
253,29,1,0,9
280,29,0,0,10
277,29,0,0,10
276,29,0,0,10
275,29,0,0,10
282,29,1,0,10
281,29,1,0,10
279,29,0,0,10
278,29,0,0,10
244,29,0,0,10
243,29,0,0,12
305,29,0,0,13
242,29,0,0,13
257,29,0,0,13
306,29,0,0,15
307,29,0,0,16
311,29,0,0,17
314,29,0,0,17
312,29,0,0,17
308,29,0,0,17
310,29,0,0,17
313,29,0,0,17
309,29,0,0,17
319,29,0,0,18
318,29,0,0,18
317,29,0,0,18
316,29,0,0,18
320,29,0,0,18
315,29,0,0,18
240,30,0,0,7
241,30,0,0,8
242,30,0,0,9
243,30,0,0,10
250,30,0,0,11
248,30,0,0,11
252,30,0,0,11
253,30,0,0,11
249,30,0,0,11
255,30,0,0,11
254,30,0,0,11
251,30,0,0,11
246,30,0,0,12
256,30,0,0,12
245,30,0,0,12
244,30,0,0,12
247,30,0,0,12
270,30,0,0,14
269,30,0,0,14
266,30,0,0,14
267,30,0,0,14
272,30,0,0,14
265,30,0,0,14
261,30,0,0,14
263,30,0,0,14
259,30,0,0,14
271,30,0,0,14
264,30,0,0,14
258,30,0,0,14
268,30,0,0,14
262,30,0,0,14
257,30,0,0,14
260,30,0,0,14
243,31,0,0,9
241,31,0,0,9
242,31,0,0,10
244,31,0,0,11
247,31,0,0,11
257,31,0,0,11
245,31,0,0,11
246,31,0,0,11
250,31,0,0,12
258,31,0,0,12
249,31,0,0,12
248,31,0,0,12
262,31,0,0,13
264,31,0,0,13
251,31,0,0,13
271,31,0,0,13
261,31,0,0,13
253,31,0,0,13
272,31,0,0,13
260,31,0,0,13
252,31,0,0,13
263,31,0,0,13
255,31,0,0,13
270,31,0,0,13
254,31,0,0,13
256,31,0,0,13
269,31,0,0,13
259,31,0,0,13
267,31,0,0,13
265,31,0,0,13
266,31,0,0,13
268,31,0,0,13
619,32,92,7,1
651,32,50,5,1
541,32,86,8,1
535,32,58,5,1
629,32,61,5,1
605,32,9,1,1
625,32,34,2,1
652,32,50,5,1
536,32,58,5,1
528,32,12,1,1
538,32,76,7,1
653,32,50,5,1
627,32,43,3,1
628,32,52,4,1
537,32,67,6,1
534,32,49,4,1
422,32,25,2,1
529,32,21,2,1
531,32,27,2,1
618,32,83,6,1
421,32,16,1,1
423,32,29,2,1
540,32,86,8,1
630,32,61,5,1
539,32,85,8,1
606,32,18,2,1
607,32,22,2,1
650,32,50,5,1
613,32,58,4,1
655,32,59,6,1
648,32,32,3,1
530,32,27,2,1
533,32,45,4,1
608,32,31,3,1
626,32,43,3,1
405,32,15,1,1
631,32,61,5,1
624,32,28,2,1
612,32,52,4,1
532,32,36,3,1
542,32,86,8,1
654,32,59,6,1
527,32,9,1,1
649,32,41,4,1
552,32,47,4,2
614,32,58,4,2
426,32,35,2,2
424,32,31,2,2
558,32,62,5,2
611,32,43,3,2
549,32,33,3,2
555,32,47,4,2
550,32,34,3,2
623,32,19,1,2
751,32,19,1,2
615,32,59,4,2
556,32,56,5,2
557,32,62,5,2
616,32,68,5,2
446,32,38,0,2
609,32,35,3,2
622,32,15,1,2
554,32,47,4,2
610,32,37,3,2
752,32,25,1,2
512,32,8,0,2
443,32,27,0,2
647,32,23,2,2
448,32,45,0,2
753,32,28,1,2
513,32,12,0,2
617,32,77,6,2
551,32,43,4,2
425,32,33,2,2
559,32,62,5,2
553,32,47,4,2
398,32,55,2,2
755,32,34,2,2
754,32,28,1,2
750,32,17,1,2
749,32,15,1,2
445,32,35,0,3
418,32,57,2,3
436,32,4,0,3
519,32,37,0,3
275,32,7,0,3
389,32,7,0,3
404,32,6,0,3
431,32,54,2,3
375,32,9,0,3
392,32,27,2,3
514,32,17,0,3
372,32,5,0,3
393,32,30,2,3
748,32,9,1,3
411,32,36,2,3
415,32,50,2,3
429,32,43,2,3
419,32,58,2,3
412,32,36,2,3
547,32,22,2,3
430,32,49,2,3
449,32,45,0,3
408,32,25,1,3
396,32,47,2,3
399,32,55,2,3
447,32,38,0,3
434,32,71,3,3
390,32,9,0,3
420,32,4,0,3
450,32,45,0,3
520,32,37,0,3
645,32,14,1,3
407,32,19,1,3
395,32,41,2,3
414,32,50,2,3
417,32,53,2,3
432,32,63,3,3
427,32,35,2,3
518,32,37,0,3
397,32,49,2,3
428,32,35,2,3
391,32,18,1,3
444,32,32,0,3
747,32,9,1,3
410,32,36,2,3
413,32,42,2,3
591,32,4,0,3
376,32,12,0,3
374,32,9,0,3
546,32,13,1,3
373,32,9,0,3
400,32,57,2,3
402,32,64,2,3
409,32,27,1,3
406,32,15,1,3
516,32,30,0,3
394,32,37,2,3
451,32,47,0,3
515,32,20,0,3
378,32,14,0,3
401,32,57,2,3
517,32,33,0,3
433,32,71,3,3
403,32,64,2,3
416,32,50,2,3
548,32,24,2,3
441,32,17,0,4
596,32,13,1,4
762,32,3,0,4
603,32,42,3,4
379,32,16,0,4
597,32,13,1,4
599,32,26,2,4
435,32,71,3,4
521,32,37,0,4
381,32,16,0,4
522,32,37,0,4
644,32,5,0,4
764,32,5,0,4
442,32,21,0,4
598,32,22,2,4
746,32,1,0,4
758,32,3,0,4
439,32,10,0,4
602,32,38,3,4
575,32,29,1,4
621,32,6,0,4
595,32,13,1,4
469,32,6,0,4
646,32,14,1,4
289,32,1,0,4
601,32,29,2,4
763,32,3,0,4
487,32,9,0,4
524,32,39,0,4
468,32,4,0,4
604,32,42,3,4
761,32,3,0,4
380,32,16,0,4
377,32,12,0,4
525,32,39,0,4
523,32,37,0,4
600,32,29,2,4
760,32,3,0,4
382,32,19,0,4
387,32,23,0,4
526,32,39,0,4
440,32,16,0,4
499,32,6,0,4
759,32,3,0,4
383,32,19,0,5
302,32,13,0,5
438,32,6,0,5
543,32,2,0,5
300,32,11,0,5
296,32,6,0,5
489,32,12,0,5
276,32,7,0,5
757,32,0,0,5
278,32,7,0,5
573,32,20,0,5
467,32,0,0,5
500,32,6,0,5
643,32,2,0,5
388,32,0,0,5
511,32,14,0,5
766,32,0,0,5
437,32,4,0,5
298,32,7,0,5
274,32,4,0,5
277,32,7,0,5
563,32,4,0,5
281,32,10,0,5
290,32,2,0,5
304,32,13,0,5
592,32,4,0,5
297,32,7,0,5
303,32,13,0,5
301,32,11,0,5
756,32,0,0,5
299,32,10,0,5
280,32,7,0,6
564,32,4,0,6
490,32,13,0,6
768,32,0,0,6
472,32,14,0,6
772,32,3,0,6
584,32,6,0,6
773,32,3,0,6
471,32,9,0,6
287,32,12,0,6
385,32,19,0,6
579,32,3,0,6
371,32,15,0,6
574,32,20,0,6
769,32,3,0,6
386,32,19,0,6
479,32,29,1,6
767,32,0,0,6
581,32,6,0,6
585,32,6,0,6
285,32,12,0,6
582,32,6,0,6
286,32,12,0,6
480,32,30,1,6
283,32,10,0,6
284,32,12,0,6
478,32,20,0,6
583,32,6,0,6
474,32,17,0,6
488,32,9,0,6
282,32,10,0,6
484,32,2,0,6
476,32,20,0,6
482,32,30,1,6
544,32,4,0,6
475,32,17,0,6
580,32,6,0,6
473,32,14,0,6
481,32,30,1,6
279,32,7,0,6
384,32,19,0,6
774,32,3,0,6
477,32,20,0,6
775,32,3,0,6
288,32,12,0,6
771,32,3,0,6
770,32,3,0,6
470,32,6,0,6
570,32,12,0,6
571,32,16,0,6
567,32,6,0,6
291,32,2,0,6
460,32,4,0,7
594,32,4,0,7
502,32,6,0,7
491,32,13,0,7
497,32,22,0,7
365,32,9,0,7
586,32,6,0,7
495,32,18,0,7
496,32,19,0,7
369,32,9,0,7
257,32,0,0,7
492,32,13,0,7
292,32,2,0,7
486,32,3,0,7
294,32,2,0,7
568,32,6,0,7
367,32,9,0,7
368,32,9,0,7
323,32,0,0,7
293,32,2,0,7
366,32,9,0,7
589,32,9,0,7
356,32,0,0,7
485,32,3,0,7
576,32,0,0,7
566,32,4,0,7
504,32,6,0,7
572,32,16,0,7
494,32,15,0,7
503,32,6,0,7
493,32,13,0,7
545,32,4,0,7
593,32,4,0,7
370,32,12,0,7
501,32,6,0,7
565,32,4,0,7
569,32,8,0,7
577,32,0,0,8
461,32,4,0,8
507,32,7,0,8
590,32,0,0,8
325,32,1,0,8
334,32,3,0,8
465,32,12,0,8
459,32,1,0,8
307,32,3,0,8
326,32,1,0,8
588,32,7,0,8
466,32,12,0,8
587,32,7,0,8
364,32,8,0,8
332,32,3,0,8
620,32,0,0,8
335,32,3,0,8
330,32,3,0,8
458,32,1,0,8
295,32,2,0,8
333,32,3,0,8
308,32,3,0,8
336,32,3,0,8
509,32,10,0,8
331,32,3,0,8
464,32,8,0,8
363,32,6,0,8
463,32,6,0,8
462,32,6,0,8
315,32,3,0,9
317,32,3,0,9
357,32,0,0,9
505,32,6,0,9
452,32,0,0,9
312,32,3,0,9
316,32,3,0,9
506,32,6,0,9
309,32,3,0,9
510,32,10,0,9
314,32,3,0,9
318,32,3,0,9
324,32,0,0,9
313,32,3,0,9
310,32,3,0,9
319,32,3,0,9
258,32,0,0,9
311,32,3,0,9
320,32,3,0,9
508,32,7,0,9
578,32,0,0,9
259,32,0,0,10
733,32,0,0,10
328,32,1,0,10
362,32,3,0,10
358,32,0,0,10
327,32,1,0,10
306,32,0,0,10
732,32,0,0,10
329,32,1,0,10
361,32,3,0,10
263,32,0,0,11
454,32,0,0,11
560,32,0,0,11
735,32,0,0,11
453,32,0,0,11
561,32,0,0,11
734,32,0,0,11
261,32,0,0,11
260,32,0,0,11
262,32,0,0,11
305,32,0,0,11
264,32,0,0,11
266,32,0,0,12
271,32,0,0,12
267,32,0,0,12
272,32,0,0,12
736,32,0,0,12
269,32,0,0,12
498,32,0,0,12
359,32,0,0,12
270,32,0,0,12
268,32,0,0,12
457,32,0,0,12
265,32,0,0,12
360,32,0,0,13
456,32,0,0,13
455,32,0,0,13
483,32,0,0,14
562,32,0,0,14
321,32,0,0,14
322,32,0,0,14
737,32,0,0,14
727,32,0,0,15
728,32,0,0,19
305,33,1,0,5
306,33,1,0,6
335,33,11,0,6
336,33,11,0,6
331,33,6,0,7
332,33,6,0,7
328,33,5,0,7
321,33,0,0,7
330,33,6,0,7
333,33,6,0,7
334,33,7,0,7
329,33,5,0,7
289,33,0,0,8
277,33,2,0,8
258,33,1,0,8
324,33,1,0,8
375,33,0,0,8
322,33,0,0,8
374,33,0,0,8
276,33,2,0,8
259,33,1,0,9
403,33,3,0,9
278,33,2,0,9
325,33,1,0,9
327,33,1,0,9
260,33,1,0,9
401,33,3,0,9
281,33,2,0,9
290,33,0,0,9
275,33,0,0,9
307,33,1,0,9
282,33,2,0,9
257,33,0,0,9
356,33,0,0,9
373,33,0,0,9
326,33,1,0,9
294,33,1,0,9
389,33,0,0,9
308,33,1,0,9
376,33,0,0,9
323,33,0,0,9
402,33,3,0,9
280,33,2,0,9
279,33,2,0,9
283,33,2,0,10
400,33,2,0,10
287,33,3,0,10
309,33,1,0,10
264,33,1,0,10
285,33,3,0,10
286,33,3,0,10
284,33,2,0,10
262,33,1,0,10
288,33,3,0,10
372,33,0,0,10
263,33,1,0,10
274,33,0,0,10
261,33,1,0,10
381,33,0,0,11
297,33,1,0,11
268,33,2,0,11
399,33,1,0,11
299,33,1,0,11
313,33,1,0,11
386,33,0,0,11
390,33,0,0,11
397,33,1,0,11
387,33,0,0,11
295,33,1,0,11
270,33,2,0,11
296,33,1,0,11
298,33,1,0,11
384,33,0,0,11
272,33,2,0,11
378,33,0,0,11
269,33,2,0,11
380,33,0,0,11
383,33,0,0,11
382,33,0,0,11
398,33,1,0,11
395,33,1,0,11
301,33,1,0,11
302,33,1,0,11
265,33,2,0,11
377,33,0,0,11
267,33,2,0,11
311,33,1,0,11
379,33,0,0,11
300,33,1,0,11
396,33,1,0,11
312,33,1,0,11
266,33,2,0,11
291,33,0,0,11
310,33,1,0,11
385,33,0,0,11
271,33,2,0,11
314,33,1,0,12
392,33,0,0,12
394,33,0,0,12
303,33,1,0,12
393,33,0,0,12
292,33,0,0,12
357,33,0,0,12
391,33,0,0,12
358,33,0,0,13
318,33,1,0,13
317,33,1,0,13
319,33,1,0,13
316,33,1,0,13
315,33,1,0,13
293,33,0,0,13
304,33,1,0,13
320,33,1,0,13
360,33,0,0,14
359,33,0,0,14
362,33,0,0,15
361,33,0,0,15
367,33,0,0,16
363,33,0,0,16
368,33,0,0,16
364,33,0,0,16
370,33,1,0,16
371,33,1,0,16
366,33,0,0,16
369,33,1,0,16
365,33,0,0,16
643,34,9,1,1
578,34,19,1,1
452,34,9,1,1
579,34,21,1,1
645,34,15,1,1
581,34,29,1,1
589,34,54,2,2
577,34,13,1,2
474,34,30,2,2
484,34,4,0,2
486,34,25,2,2
487,34,25,2,2
543,34,6,0,2
580,34,25,1,2
538,34,40,1,2
541,34,53,2,2
454,34,15,1,2
496,34,59,3,2
588,34,54,2,2
494,34,56,3,2
539,34,44,1,2
497,34,61,3,2
587,34,51,2,2
475,34,36,2,2
535,34,34,1,2
493,34,47,3,2
527,34,6,0,2
584,34,36,1,2
491,34,31,2,2
646,34,17,1,2
536,34,40,1,2
586,34,51,2,2
490,34,29,2,2
528,34,10,0,2
529,34,14,0,2
498,34,6,0,2
501,34,18,1,2
540,34,53,2,2
492,34,43,3,2
453,34,9,1,2
485,34,13,1,2
585,34,42,1,2
582,34,33,1,2
495,34,57,3,2
583,34,36,1,2
534,34,31,1,2
488,34,25,2,2
483,34,4,0,2
537,34,40,1,2
508,34,45,2,3
463,34,41,1,3
576,34,4,0,3
649,34,27,1,3
511,34,55,3,3
544,34,6,0,3
456,34,21,1,3
464,34,50,2,3
651,34,33,1,3
648,34,21,1,3
505,34,31,1,3
466,34,72,4,3
644,34,9,1,3
457,34,24,1,3
593,34,9,1,3
476,34,36,2,3
503,34,22,1,3
509,34,54,3,3
506,34,34,1,3
592,34,9,1,3
504,34,25,1,3
652,34,35,1,3
728,34,28,0,3
647,34,17,1,3
465,34,59,3,3
489,34,25,2,3
462,34,41,1,3
461,34,37,1,3
531,34,20,0,3
542,34,53,2,3
499,34,6,0,3
507,34,36,1,3
650,34,29,1,3
510,34,55,3,3
727,34,24,0,4
533,34,22,0,4
460,34,33,1,4
451,34,38,2,4
617,34,18,0,4
723,34,13,0,4
619,34,22,0,4
545,34,7,0,4
530,34,14,0,4
722,34,13,0,4
458,34,27,1,4
614,34,12,0,4
618,34,18,0,4
477,34,36,2,4
443,34,22,2,4
459,34,27,1,4
653,34,35,1,4
450,34,37,2,4
502,34,18,1,4
615,34,14,0,4
358,34,5,0,4
613,34,12,0,4
654,34,35,1,4
721,34,10,0,4
455,34,15,1,4
500,34,9,0,4
720,34,4,0,4
532,34,20,0,4
655,34,35,1,4
616,34,17,0,4
724,34,13,0,5
472,34,15,1,5
449,34,33,2,5
433,34,26,1,5
594,34,9,1,5
430,34,15,1,5
447,34,31,2,5
480,34,41,2,5
473,34,15,1,5
390,34,4,0,5
547,34,8,0,5
552,34,19,0,5
479,34,36,2,5
590,34,0,0,5
605,34,1,0,5
482,34,41,2,5
392,34,4,0,5
432,34,26,1,5
435,34,26,1,5
553,34,23,0,5
391,34,4,0,5
598,34,10,1,5
596,34,10,1,5
597,34,10,1,5
600,34,15,1,5
612,34,11,0,5
431,34,24,1,5
602,34,26,2,5
444,34,22,2,5
601,34,24,2,5
434,34,26,1,5
481,34,41,2,5
556,34,27,0,5
393,34,4,0,5
429,34,15,1,5
558,34,27,0,5
554,34,27,0,5
555,34,27,0,5
603,34,26,2,5
726,34,18,0,5
478,34,36,2,5
599,34,11,1,5
551,34,17,0,5
548,34,8,0,5
559,34,27,0,5
604,34,35,3,5
321,34,2,0,5
448,34,33,2,5
557,34,27,0,5
595,34,10,1,5
611,34,7,0,5
725,34,15,0,5
446,34,22,2,6
404,34,0,0,6
607,34,1,0,6
359,34,5,0,6
445,34,22,2,6
550,34,11,0,6
323,34,2,0,6
326,34,2,0,6
427,34,14,1,6
442,34,9,1,6
606,34,1,0,6
426,34,10,1,6
620,34,0,0,6
428,34,14,1,6
549,34,9,0,6
325,34,2,0,6
469,34,4,0,6
546,34,7,0,6
322,34,2,0,6
471,34,6,0,7
470,34,4,0,7
622,34,1,0,7
610,34,4,0,7
609,34,4,0,7
591,34,0,0,7
737,34,6,0,7
621,34,1,0,7
394,34,4,0,7
327,34,2,0,7
608,34,1,0,7
401,34,10,0,7
324,34,2,0,7
360,34,5,0,7
632,34,0,0,7
402,34,10,0,7
736,34,3,0,7
719,34,0,0,7
412,34,2,0,8
414,34,2,0,8
398,34,6,0,8
623,34,1,0,8
395,34,4,0,8
633,34,0,0,8
361,34,5,0,8
408,34,1,0,8
639,34,5,0,8
396,34,6,0,8
410,34,2,0,8
400,34,6,0,8
406,34,1,0,8
413,34,2,0,8
362,34,5,0,8
407,34,1,0,8
389,34,0,0,8
403,34,10,0,8
409,34,1,0,8
405,34,0,0,8
397,34,6,0,8
399,34,6,0,8
411,34,2,0,8
625,34,1,0,9
637,34,0,0,9
328,34,2,0,9
366,34,5,0,9
365,34,5,0,9
626,34,1,0,9
638,34,1,0,9
630,34,7,0,9
636,34,0,0,9
634,34,0,0,9
425,34,1,0,9
329,34,2,0,9
642,34,5,0,9
371,34,8,0,9
289,34,0,0,9
363,34,5,0,9
416,34,2,0,9
624,34,1,0,9
370,34,8,0,9
415,34,2,0,9
422,34,0,0,9
367,34,6,0,9
628,34,2,0,9
629,34,4,0,9
631,34,7,0,9
640,34,5,0,9
436,34,0,0,9
627,34,2,0,9
635,34,0,0,9
364,34,5,0,9
419,34,2,0,9
417,34,2,0,9
423,34,0,0,9
424,34,0,0,9
418,34,2,0,9
641,34,5,0,9
335,34,2,0,10
334,34,2,0,10
388,34,0,0,10
332,34,2,0,10
333,34,2,0,10
305,34,0,0,10
336,34,2,0,10
320,34,3,0,10
331,34,2,0,10
319,34,3,0,10
368,34,6,0,10
330,34,2,0,10
369,34,6,0,10
317,34,1,0,11
315,34,1,0,11
316,34,1,0,11
318,34,1,0,11
290,34,0,0,11
735,34,0,0,12
438,34,0,0,12
440,34,0,0,12
734,34,0,0,12
421,34,0,0,12
439,34,0,0,12
307,34,0,0,12
441,34,0,0,13
309,34,0,0,13
308,34,0,0,13
306,34,0,0,13
437,34,0,0,13
420,34,0,0,13
291,34,0,0,13
293,34,0,0,14
299,34,0,0,14
298,34,0,0,14
294,34,0,0,14
292,34,0,0,14
