raceId,driverId,total_points,total_wins,standing_position
850,67,8,0,15
74,2,9,0,5
21,15,9,0,7
315,110,9,0,9
445,102,9,0,9
673,373,9,1,9
81,18,9,0,12
15,9,9,0,14
939,828,9,0,17
691,385,10,0,1
261,77,10,0,3
751,482,10,0,4
596,238,10,1,6
927,831,10,0,6
399,123,10,0,8
663,361,10,0,8
571,255,10,0,9
494,119,10,0,10
1044,807,10,0,15
693,358,11,0,2
474,137,11,1,7
715,397,11,0,7
493,163,11,0,8
903,8,11,0,12
995,839,11,0,13
1091,852,11,0,17
766,577,12,0,1
91,31,12,0,3
6,10,12,0,6
398,77,12,0,6
615,235,12,0,7
270,84,12,0,8
462,182,12,0,8
48,3,12,0,10
521,207,12,0,10
1139,848,12,0,13
781,578,13,0,3
651,345,13,1,7
115,15,13,0,8
27,4,13,0,9
46,25,13,0,9
50,25,13,0,10
888,818,13,0,13
890,818,13,0,13
161,14,14,1,2
126,31,14,0,3
733,403,14,0,4
650,278,14,0,5
684,345,14,1,5
417,172,14,0,7
1015,825,14,0,8
631,327,15,0,6
1032,830,15,0,6
201,21,15,0,7
303,55,15,0,7
331,119,15,1,7
584,222,15,1,7
109,8,16,1,1
73,15,16,0,2
768,475,17,2,1
135,8,17,0,6
203,25,17,0,6
1040,20,17,0,13
960,18,17,0,15
471,117,18,2,1
430,177,18,1,6
601,304,18,1,7
1033,844,18,0,7
221,56,18,0,8
991,830,18,0,8
10,8,18,0,9
266,55,19,0,4
816,578,19,1,4
612,304,19,1,5
642,346,19,1,5
541,172,19,0,7
127,23,20,1,2
712,289,20,1,2
287,119,20,0,5
1030,825,20,0,16
162,57,22,1,2
363,119,22,0,3
1075,847,22,0,4
343,16,22,0,10
14,5,22,0,12
1135,852,22,0,12
384,105,24,0,4
387,105,24,0,5
845,13,24,0,8
1124,4,24,0,8
205,57,90,7,1
213,30,37,2,1
12,18,72,6,1
429,117,50,4,1
511,178,67,5,1
531,221,23,1,1
548,222,32,2,1
555,182,63,3,1
627,224,43,3,1
660,328,36,4,1
708,373,54,6,1
812,647,28,3,1
337,4,25,1,1
851,20,234,6,1
872,4,179,3,1
880,8,25,1,1
970,20,43,1,1
1101,830,93,2,1
1144,830,437,9,1
35,13,97,6,2
94,22,32,0,2
136,22,45,2,2
146,14,38,2,2
163,57,28,1,2
171,30,78,6,2
205,30,86,6,2
265,71,39,2,2
395,102,35,2,2
707,289,40,2,2
716,373,30,3,2
774,475,32,3,2
688,356,42,2,2
865,20,73,1,2
1104,815,105,2,2
1108,815,156,2,2
1138,846,279,3,2
97,18,44,0,3
122,31,82,2,3
139,31,47,0,3
186,14,46,2,3
285,102,53,3,3
653,223,27,1,3
677,304,33,2,3
718,373,32,3,3
727,289,25,2,3
906,817,79,1,3
911,817,156,3,3
941,3,229,3,3
1026,844,223,2,3
1029,830,260,3,3
1067,822,177,1,3
1078,815,66,0,3
185,49,36,1,4
220,14,30,2,4
366,119,25,0,4
432,173,31,1,4
444,163,23,0,4
869,8,98,0,4
907,4,79,0,4
908,4,87,0,4
937,8,82,0,4
953,8,61,0,4
972,8,49,0,4
1143,857,291,2,4
89,21,58,1,5
220,55,28,0,5
432,177,21,1,5
508,163,29,2,5
908,822,73,0,5
975,817,67,0,5
981,8,138,0,5
998,822,104,0,5
1070,846,150,0,5
1108,832,83,0,5
1064,844,92,0,6
1083,1,93,0,6
1112,844,111,0,6
1131,857,112,0,6
1139,1,177,2,6
888,13,57,0,7
891,13,67,0,7
950,826,21,0,7
976,815,44,0,7
1119,844,188,0,7
1141,1,190,2,7
35,20,35,1,8
50,21,21,0,8
351,9,114,0,8
894,154,72,0,8
905,18,31,0,8
943,817,84,0,8
1008,815,58,0,8
1009,815,62,0,8
1084,839,52,0,8
864,813,29,1,9
906,825,23,0,9
1063,842,54,0,9
785,583,1.5,0,10
804,670,4.14,0,10
855,2,34,0,10
945,807,58,0,10
982,807,34,0,10
1027,817,38,0,10
873,30,43,0,12
1007,832,45,0,12
986,154,28,0,13
1067,840,26,0,13
872,807,31,0,14
810,615,1.5,0,15
876,813,33,1,15
1007,844,27,0,15
1027,840,21,0,15
812,615,1.5,0,18
790,622,1.5,0,25
590,307,0,0,8
699,356,0,0,8
467,194,0,0,9
833,784,0,0,9
91,43,0,0,10
483,202,0,0,10
561,223,0,0,10
125,66,0,0,11
208,49,0,0,11
356,102,0,0,11
667,364,0,0,11
799,643,0,0,11
356,112,0,0,12
607,199,0,0,12
305,57,0,0,13
372,112,0,0,13
404,117,0,0,13
679,358,0,0,13
880,821,0,0,13
159,2,0,0,14
161,56,0,0,14
529,200,0,0,14
701,383,0,0,14
128,66,0,0,15
145,55,0,0,15
413,123,0,0,15
128,62,0,0,16
194,22,0,0,16
326,148,0,0,16
409,175,0,0,16
694,347,0,0,16
61,26,0,0,17
110,50,0,0,17
147,18,0,0,17
229,83,0,0,17
407,176,0,0,17
438,137,0,0,17
518,137,0,0,17
532,200,0,0,17
710,356,0,0,17
711,385,0,0,17
733,418,0,0,17
844,15,0,0,17
1052,842,0,0,17
170,25,0,0,18
183,68,0,0,18
229,79,0,0,18
236,73,0,0,18
299,81,0,0,18
422,181,0,0,18
484,202,0,0,18
486,192,0,0,18
606,238,0,0,18
658,358,0,0,18
743,479,0,0,18
793,650,0,0,18
174,48,0,0,19
234,73,0,0,19
238,21,0,0,19
294,109,0,0,19
375,165,0,0,19
462,197,0,0,19
670,361,0,0,19
706,404,0,0,19
769,482,0,0,19
793,632,0,0,19
848,15,0,0,19
866,5,0,0,19
892,824,0,0,19
913,813,0,0,19
916,828,0,0,19
948,837,0,0,19
996,154,0,0,19
1076,807,0,0,19
206,73,0,0,20
239,83,0,0,20
248,85,0,0,20
429,119,0,0,20
564,256,0,0,20
578,291,0,0,20
665,368,0,0,20
835,787,0,0,20
682,385,0,0,20
761,541,0,0,20
354,5,0,0,20
862,819,0,0,20
1029,847,0,0,20
1059,849,0,0,20
228,85,0,0,21
244,85,0,0,21
294,91,0,0,21
295,104,0,0,21
508,217,0,0,21
568,229,0,0,21
569,238,0,0,21
638,298,0,0,21
699,409,0,0,21
767,479,0,0,21
24,16,0,0,22
106,41,0,0,22
157,58,0,0,22
220,50,0,0,22
386,159,0,0,22
459,173,0,0,22
517,175,0,0,22
531,239,0,0,22
534,243,0,0,22
559,211,0,0,22
582,289,0,0,22
668,369,0,0,22
715,423,0,0,22
725,428,0,0,22
742,481,0,0,22
962,831,0,0,22
281,110,0,0,23
308,103,0,0,23
410,179,0,0,23
527,232,0,0,23
556,267,0,0,23
661,321,0,0,23
683,384,0,0,23
703,370,0,0,23
716,375,0,0,23
730,346,0,0,23
744,418,0,0,23
761,289,0,0,23
341,15,0,0,23
148,60,0,0,24
381,159,0,0,24
440,188,0,0,24
497,216,0,0,24
509,223,0,0,24
670,359,0,0,24
696,400,0,0,24
710,429,0,0,24
775,360,0,0,24
795,589,0,0,24
823,525,0,0,24
835,784,0,0,24
983,814,0,0,24
82,38,0,0,24
299,108,0,0,25
433,179,0,0,25
604,207,0,0,25
622,320,0,0,25
641,298,0,0,25
648,352,0,0,25
687,370,0,0,25
766,585,0,0,25
794,577,0,0,25
822,735,0,0,25
356,114,0,0,26
379,159,0,0,26
446,179,0,0,26
469,172,0,0,26
528,232,0,0,26
541,163,0,0,26
569,254,0,0,26
582,291,0,0,26
584,290,0,0,26
600,280,0,0,26
726,383,0,0,26
769,547,0,0,26
354,29,0,0,26
855,39,0,0,26
301,71,0,0,27
507,209,0,0,27
520,206,0,0,27
526,231,0,0,27
597,251,0,0,27
624,340,0,0,27
822,592,0,0,27
247,91,0,0,28
286,83,0,0,28
298,71,0,0,28
314,128,0,0,28
321,81,0,0,28
467,204,0,0,28
622,339,0,0,28
635,334,0,0,28
684,351,0,0,28
807,554,0,0,28
319,100,0,0,29
368,112,0,0,29
400,78,0,0,29
412,158,0,0,29
449,188,0,0,29
503,225,0,0,29
511,221,0,0,29
573,239,0,0,29
707,405,0,0,29
755,431,0,0,29
778,562,0,0,29
306,140,0,0,30
365,92,0,0,30
473,204,0,0,30
502,140,0,0,30
614,197,0,0,30
675,378,0,0,30
732,446,0,0,30
253,90,0,0,31
271,101,0,0,31
507,227,0,0,31
618,331,0,0,31
677,378,0,0,31
473,195,0,0,32
538,137,0,0,32
573,253,0,0,32
593,278,0,0,32
822,741,0,0,32
601,200,0,0,33
616,197,0,0,33
653,314,0,0,33
813,520,0,0,33
323,101,0,0,34
384,167,0,0,34
507,229,0,0,34
569,265,0,0,34
588,219,0,0,34
598,269,0,0,34
768,516,0,0,34
794,518,0,0,34
816,696,0,0,34
307,142,0,0,35
328,140,0,0,35
674,293,0,0,35
724,429,0,0,35
316,120,0,0,36
325,92,0,0,36
532,244,0,0,36
583,283,0,0,36
768,539,0,0,36
362,162,0,0,37
494,220,0,0,37
497,198,0,0,37
362,114,0,0,38
572,257,0,0,38
617,317,0,0,38
676,374,0,0,38
762,569,0,0,38
329,150,0,0,39
331,150,0,0,39
358,88,0,0,39
364,148,0,0,39
371,162,0,0,39
599,278,0,0,39
639,338,0,0,39
702,416,0,0,39
705,412,0,0,39
802,628,0,0,39
630,321,0,0,40
743,487,0,0,41
819,675,0,0,41
570,208,0,0,42
597,315,0,0,42
755,507,0,0,42
803,521,0,0,42
819,732,0,0,42
839,795,0,0,42
554,268,0,0,43
572,279,0,0,43
753,519,0,0,43
774,558,0,0,43
706,413,0,0,44
770,541,0,0,44
642,351,0,0,45
828,427,0,0,45
755,498,0,0,46
781,593,0,0,46
708,412,0,0,47
737,440,0,0,47
759,462,0,0,47
781,528,0,0,47
830,654,0,0,47
559,274,0,0,48
772,539,0,0,48
574,282,0,0,49
790,586,0,0,49
805,683,0,0,49
810,643,0,0,49
783,593,0,0,50
839,771,0,0,50
805,529,0,0,51
557,264,0,0,52
770,585,0,0,53
818,734,0,0,53
775,539,0,0,54
753,530,0,0,55
790,483,0,0,56
803,520,0,0,57
828,733,0,0,57
837,427,0,0,57
829,779,0,0,57
604,325,0,0,59
816,704,0,0,59
758,525,0,0,60
794,525,0,0,60
559,266,0,0,61
804,691,0,0,61
604,300,0,0,62
770,514,0,0,62
812,613,0,0,62
798,611,0,0,64
822,475,0,0,65
749,507,0,0,66
791,635,0,0,66
782,560,0,0,68
763,516,0,0,69
781,558,0,0,69
796,615,0,0,71
804,496,0,0,72
815,649,0,0,73
754,505,0,0,74
755,537,0,0,74
814,797,0,0,77
790,533,0,0,78
814,431,0,0,79
760,536,0,0,80
798,533,0,0,80
804,686,0,0,81
816,711,0,0,93
807,678,0,0,95
824,760,0,0,105
656,306,1,0,6
606,290,1,0,8
544,223,1,0,9
607,290,1,0,9
969,839,1,0,10
163,63,1,0,11
195,21,1,0,11
547,223,1,0,11
179,37,1,0,12
486,175,1,0,13
530,119,1,0,13
635,243,1,0,13
990,832,1,0,13
563,250,1,0,14
204,65,1,0,15
205,65,1,0,15
229,50,1,0,15
694,360,1,0,15
204,15,1,0,16
235,50,1,0,16
252,88,1,0,16
548,254,1,0,16
184,37,1,0,17
382,94,1,0,17
958,836,1,0,17
395,163,1,0,18
496,110,1,0,18
538,230,1,0,18
1019,841,1,0,18
286,100,1,0,19
603,252,1,0,19
648,364,1,0,19
473,172,1,0,20
674,361,1,0,21
756,360,2,0,5
793,554,2,0,6
36,3,2,0,7
71,32,2,0,7
1,67,2,0,7
373,105,2,0,7
274,109,2,0,8
484,173,2,0,8
826,640,2,0,10
609,306,2,0,11
635,224,2,0,11
826,675,2,0,11
661,341,2,0,13
812,611,2,0,13
861,807,2,0,13
278,120,2,0,14
393,123,2,0,14
520,119,2,0,14
522,119,2,0,14
794,643,2,0,14
758,360,2,0,14
844,814,2,0,14
971,826,2,0,14
252,63,2,0,15
332,138,2,0,15
395,123,2,0,15
795,607,2,0,15
811,658,2,0,15
815,695,2,0,15
48,18,2,0,16
396,84,2,0,16
796,607,2,0,16
686,383,2,0,16
909,824,2,0,16
617,223,2,0,17
782,456,2,0,17
67,32,2,0,18
466,173,2,0,18
686,347,2,0,18
450,160,2,0,19
510,222,2,0,19
652,359,2,0,19
1002,843,2,0,19
751,386,2,0,20
370,163,2,0,22
481,194,2,0,23
124,56,3,0,4
257,22,3,0,4
527,231,3,0,4
54,17,3,0,8
127,56,3,0,8
144,44,3,0,9
128,13,3,0,10
308,94,3,0,10
308,131,3,0,11
662,370,3,0,11
663,370,3,0,11
245,87,3,0,12
299,91,3,0,12
440,110,3,0,12
626,333,3,0,12
504,206,3,0,13
471,197,3,0,14
761,404,3,0,14
97,17,3,0,15
864,807,3,0,15
24,18,3,0,16
587,235,3,0,16
627,250,3,0,16
542,219,3,0,17
351,153,3,0,18
754,543,3,0,20
527,221,4,0,3
125,8,4,0,4
680,341,4,0,5
307,109,4,0,6
591,235,4,0,6
748,403,4,0,6
880,814,4,0,8
732,386,4,0,9
532,222,4,0,10
802,475,4,0,10
167,63,4,0,11
211,21,4,0,11
301,100,4,0,11
360,123,4,0,11
361,131,4,0,11
735,385,4,0,11
283,55,4,0,12
365,110,4,0,12
628,307,4,0,12
665,278,4,0,12
750,476,4,0,12
212,21,4,0,13
319,92,4,0,13
365,131,4,0,13
264,110,4,0,13
1033,839,4,0,13
215,25,4,0,14
363,133,4,0,14
1104,822,4,0,14
48,11,4,0,15
265,91,4,0,15
286,118,4,0,15
1047,841,4,0,17
143,49,5,0,5
127,14,5,0,6
361,65,5,0,8
424,95,5,0,8
245,57,5,0,9
381,127,5,0,10
533,202,5,0,10
806,658,5,0,10
281,77,5,0,11
100,13,5,0,12
386,156,5,0,13
155,55,5,0,14
13,16,5,0,16
676,376,5,0,16
933,828,5,0,16
985,836,5,0,18
817,723,6,0,2
799,642,6,0,2
258,71,6,0,3
19,3,6,0,6
209,44,6,0,7
365,158,6,0,8
683,289,6,0,8
1099,844,6,0,8
147,49,6,0,9
509,177,6,0,10
171,63,6,0,11
600,197,6,0,12
476,203,6,0,13
106,42,6,0,15
1135,860,6,0,15
31,14,6,0,16
895,821,6,0,16
353,37,6,0,17
258,22,7,0,2
311,110,7,0,9
398,170,7,0,9
97,14,7,0,10
42,15,7,0,10
569,250,7,0,10
650,289,7,0,10
1107,848,7,0,13
478,206,7,0,14
88,33,7,0,15
1073,849,7,0,17
71,22,8,0,2
726,356,8,0,8
252,22,8,0,10
651,243,8,0,10
156,21,8,0,11
677,358,8,0,12
993,838,8,0,14
985,835,8,0,17
590,304,9,1,1
591,304,9,1,3
700,341,9,0,3
636,345,9,0,4
380,118,9,0,7
6,8,9,0,8
675,346,9,1,8
459,105,9,1,10
627,238,9,0,10
628,238,9,0,10
775,403,9,0,10
974,154,9,0,12
36,8,10,1,1
176,57,10,1,2
669,304,10,0,2
211,49,10,1,4
311,77,10,0,6
425,175,10,0,6
171,18,10,0,8
459,172,10,0,9
120,21,10,1,11
1059,840,10,0,13
1115,822,10,0,14
878,817,10,0,18
682,278,11,0,3
376,137,11,0,4
282,119,11,0,5
408,177,11,0,5
597,221,11,0,7
460,182,11,0,8
8,4,11,0,9
520,187,11,0,9
882,154,11,0,9
469,182,12,1,2
773,577,12,0,7
630,278,12,0,8
555,233,12,0,10
100,23,12,0,11
344,24,12,0,11
938,813,12,0,14
661,346,13,0,4
762,403,13,0,4
538,224,13,0,9
50,14,13,0,11
897,818,13,0,15
928,831,14,0,7
497,173,14,0,8
619,231,14,0,8
524,207,14,0,9
525,187,14,0,10
92,18,15,0,3
57,13,15,0,5
23,17,15,0,7
49,3,15,0,9
1127,852,15,0,10
859,67,15,0,15
682,304,16,1,1
126,23,16,1,2
309,137,16,1,2
742,386,16,0,3
222,44,16,0,10
931,154,16,0,10
503,202,17,1,4
1059,4,17,0,11
390,117,18,2,1
1098,815,18,0,2
429,177,18,1,5
1062,852,18,0,13
814,579,19,0,3
269,55,19,0,5
192,57,20,2,1
526,221,20,1,6
1034,840,20,0,8
999,154,20,0,13
1071,852,20,0,14
217,55,22,0,3
489,137,22,2,3
218,55,22,0,4
399,140,22,0,5
1140,852,22,0,12
917,818,22,0,13
823,642,24,0,2
520,172,24,2,3
97,31,24,0,6
140,8,24,0,6
104,14,24,0,8
15,10,24,0,10
1022,846,24,0,11
286,117,87,7,1
363,117,47,3,1
381,102,66,6,1
386,102,87,8,1
414,95,55,4,1
568,182,61,5,1
624,224,28,2,1
816,647,34.5,5,1
802,579,25,3,1
907,3,165,3,1
915,1,291,9,1
1020,1,225,7,1
1041,1,230,7,1
1071,830,332.5,9,1
33,13,79,5,2
58,30,39,2,2
107,22,114,2,2
299,119,40,0,2
393,117,26,2,2
396,102,41,2,2
804,498,17.64,1,2
351,4,191,4,2
867,17,91,1,2
904,3,97,1,2
912,1,216,6,2
1079,844,104,2,2
1088,844,201,3,2
1102,815,105,2,2
22,1,28,1,3
34,9,75,1,3
95,18,32,0,3
180,56,25,1,3
549,199,23,1,3
570,222,36,1,3
629,328,27,2,3
348,20,151,2,3
866,20,85,1,3
954,20,78,0,3
987,822,280,2,3
1009,8,251,1,3
1030,830,278,3,3
1051,822,203,1,3
1108,4,137,0,3
1128,846,113,1,3
60,21,32,1,4
118,23,53,2,4
132,22,26,1,4
134,23,32,1,4
413,137,38,2,4
525,172,36,2,4
598,222,26,1,4
599,223,35,0,4
760,475,8.5,0,4
909,4,97,0,4
931,8,60,0,4
961,20,143,0,4
962,20,153,0,4
971,8,34,0,4
994,822,68,0,4
1043,817,95,0,4
43,2,30,0,5
98,4,25,0,5
114,31,25,1,5
118,22,49,1,5
403,77,36,2,5
849,18,109,1,5
905,807,47,0,5
1039,848,63,0,5
1091,832,202,1,5
84,21,35,1,6
15,1,43,2,6
557,200,21,0,6
942,13,109,0,6
954,830,50,1,6
1022,842,65,0,6
1062,832,83,0,6
65,31,26,0,7
117,14,29,1,7
319,55,21,0,7
480,119,21,1,7
911,807,70,0,7
960,822,62,0,7
1005,815,53,0,7
1077,1,28,0,7
1080,846,48,0,7
482,105,25,1,8
342,3,56,0,8
350,9,108,0,8
873,154,82,0,8
879,154,96,0,8
968,822,85,0,8
1088,839,66,0,8
785,608,1.5,0,9
846,808,21,0,9
996,832,28,0,9
1057,20,28,0,9
1060,842,39,0,9
1130,4,41,0,9
1003,815,46,0,10
1059,20,30,0,10
1072,4,77,0,10
1089,822,46,0,10
1094,822,47,0,10
1132,840,23,0,10
806,670,4.14,0,11
805,670,4.14,0,11
857,16,30,0,11
866,155,21,0,11
887,16,23,0,11
892,16,25,0,11
983,13,33,0,11
987,840,40,0,11
1045,839,42,0,12
1066,20,35,0,12
1141,842,26,0,12
858,153,26,0,13
877,814,46,0,13
1114,848,21,0,13
857,814,21,0,14
788,622,1.5,0,20
223,30,78,5,26
142,44,0,0,10
241,63,0,0,11
455,196,0,0,12
679,346,0,0,12
818,525,0,0,12
337,16,0,0,12
841,2,0,0,12
1052,841,0,0,12
322,145,0,0,13
657,356,0,0,13
257,56,0,0,15
21,21,0,0,16
210,15,0,0,16
372,114,0,0,16
405,105,0,0,16
422,160,0,0,16
607,222,0,0,16
886,821,0,0,16
888,813,0,0,16
23,10,0,0,17
197,71,0,0,17
211,75,0,0,17
243,84,0,0,17
248,63,0,0,17
277,69,0,0,17
439,137,0,0,17
634,320,0,0,17
712,385,0,0,17
713,346,0,0,17
732,435,0,0,17
54,2,0,0,18
172,65,0,0,18
205,75,0,0,18
228,79,0,0,18
246,69,0,0,18
7,16,0,0,18
12,16,0,0,18
412,156,0,0,18
432,84,0,0,18
623,199,0,0,18
692,374,0,0,18
719,403,0,0,18
767,289,0,0,18
194,68,0,0,19
210,76,0,0,19
211,15,0,0,19
422,158,0,0,19
427,77,0,0,19
456,119,0,0,19
548,253,0,0,19
665,353,0,0,19
671,347,0,0,19
341,5,0,0,19
928,829,0,0,19
970,4,0,0,19
29,11,0,0,20
122,42,0,0,20
168,2,0,0,20
182,69,0,0,20
187,48,0,0,20
292,104,0,0,20
306,95,0,0,20
433,187,0,0,20
492,197,0,0,20
508,207,0,0,20
716,394,0,0,20
769,592,0,0,20
722,435,0,0,20
342,812,0,0,20
958,835,0,0,20
1053,849,0,0,20
1084,849,0,0,20
1124,822,0,0,20
1130,822,0,0,20
58,11,0,0,21
64,33,0,0,21
234,69,0,0,21
239,69,0,0,21
252,69,0,0,21
530,239,0,0,21
612,305,0,0,21
620,278,0,0,21
628,199,0,0,21
708,404,0,0,21
828,429,0,0,21
832,723,0,0,21
351,810,0,0,21
866,819,0,0,21
261,109,0,0,21
906,155,0,0,21
956,828,0,0,21
965,828,0,0,21
202,68,0,0,22
292,127,0,0,22
385,99,0,0,22
457,181,0,0,22
527,241,0,0,22
771,528,0,0,22
886,823,0,0,22
915,155,0,0,22
988,841,0,0,22
1114,817,0,0,22
1119,856,0,0,22
122,47,0,0,23
154,4,0,0,23
302,104,0,0,23
317,123,0,0,23
327,147,0,0,23
471,172,0,0,23
588,229,0,0,23
634,339,0,0,23
644,361,0,0,23
652,346,0,0,23
707,362,0,0,23
714,405,0,0,23
816,556,0,0,23
251,64,0,0,24
293,92,0,0,24
329,139,0,0,24
330,139,0,0,24
488,105,0,0,24
508,223,0,0,24
531,233,0,0,24
599,313,0,0,24
611,231,0,0,24
641,312,0,0,24
714,309,0,0,24
682,368,0,0,24
351,10,0,0,24
157,60,0,0,25
285,110,0,0,25
437,160,0,0,25
453,152,0,0,25
474,196,0,0,25
626,338,0,0,25
720,397,0,0,25
758,520,0,0,25
770,347,0,0,25
777,577,0,0,25
789,429,0,0,25
728,428,0,0,25
216,58,0,0,26
284,105,0,0,26
299,71,0,0,26
454,195,0,0,26
476,201,0,0,26
636,349,0,0,26
812,696,0,0,26
413,145,0,0,27
484,214,0,0,27
618,330,0,0,27
732,459,0,0,27
764,518,0,0,27
252,92,0,0,28
297,71,0,0,28
327,90,0,0,28
334,109,0,0,28
372,78,0,0,28
554,229,0,0,28
678,379,0,0,28
766,543,0,0,28
786,629,0,0,28
838,773,0,0,28
364,103,0,0,29
376,141,0,0,29
415,110,0,0,29
548,208,0,0,29
572,239,0,0,29
699,415,0,0,29
716,432,0,0,29
724,432,0,0,29
726,394,0,0,29
732,457,0,0,29
737,469,0,0,29
763,502,0,0,29
787,547,0,0,29
447,185,0,0,30
601,321,0,0,30
698,382,0,0,30
748,500,0,0,30
254,91,0,0,31
369,103,0,0,31
382,160,0,0,31
464,178,0,0,31
529,242,0,0,31
533,241,0,0,31
612,334,0,0,31
625,221,0,0,31
760,531,0,0,31
382,167,0,0,32
434,186,0,0,32
505,140,0,0,32
529,163,0,0,32
551,259,0,0,32
557,205,0,0,32
585,293,0,0,32
642,348,0,0,32
678,368,0,0,32
782,573,0,0,32
795,627,0,0,32
262,50,0,0,33
489,215,0,0,33
629,221,0,0,33
649,351,0,0,34
807,581,0,0,34
835,520,0,0,34
510,225,0,0,35
613,200,0,0,35
638,338,0,0,35
771,430,0,0,35
786,630,0,0,35
837,788,0,0,35
266,95,0,0,35
508,226,0,0,36
685,379,0,0,36
686,365,0,0,36
764,432,0,0,36
334,149,0,0,37
488,218,0,0,37
492,220,0,0,37
495,220,0,0,37
705,422,0,0,37
762,481,0,0,37
800,596,0,0,37
263,85,0,0,37
266,112,0,0,37
271,108,0,0,38
493,218,0,0,38
597,309,0,0,38
601,267,0,0,38
642,349,0,0,38
703,413,0,0,38
769,539,0,0,38
770,289,0,0,38
328,150,0,0,39
559,259,0,0,39
818,717,0,0,39
830,501,0,0,39
787,597,0,0,40
822,687,0,0,40
839,788,0,0,40
369,148,0,0,41
604,292,0,0,41
678,374,0,0,41
744,483,0,0,41
781,484,0,0,41
807,619,0,0,41
821,736,0,0,41
728,437,0,0,41
655,367,0,0,42
773,593,0,0,42
779,549,0,0,42
781,430,0,0,42
778,456,0,0,43
791,520,0,0,43
827,521,0,0,43
749,529,0,0,44
836,797,0,0,46
787,634,0,0,47
810,496,0,0,47
839,653,0,0,48
788,634,0,0,49
797,356,0,0,49
774,516,0,0,50
600,275,0,0,51
744,436,0,0,51
807,521,0,0,51
821,664,0,0,51
728,410,0,0,51
781,486,0,0,52
826,726,0,0,52
757,564,0,0,53
826,772,0,0,53
828,593,0,0,53
752,529,0,0,54
782,610,0,0,54
803,596,0,0,54
812,651,0,0,54
603,319,0,0,55
760,560,0,0,55
772,555,0,0,55
789,589,0,0,56
798,623,0,0,56
748,341,0,0,57
757,525,0,0,57
772,523,0,0,57
789,635,0,0,58
762,568,0,0,59
763,542,0,0,59
778,449,0,0,59
819,520,0,0,59
764,537,0,0,61
796,532,0,0,61
831,779,0,0,61
750,507,0,0,63
811,703,0,0,63
752,539,0,0,64
774,601,0,0,65
806,647,0,0,65
754,534,0,0,66
749,504,0,0,67
751,501,0,0,67
790,532,0,0,67
774,512,0,0,69
837,537,0,0,70
752,508,0,0,71
770,599,0,0,72
802,805,0,0,72
806,651,0,0,72
755,536,0,0,73
773,537,0,0,74
797,449,0,0,76
805,647,0,0,77
813,659,0,0,77
804,513,0,0,78
823,748,0,0,79
803,645,0,0,80
814,628,0,0,81
803,687,0,0,83
807,687,0,0,90
806,690,0,0,94
816,712,0,0,95
816,528,0,0,102
739,356,1,0,8
258,100,1,0,9
720,401,1,0,9
181,15,1,0,11
160,63,1,0,12
1122,840,1,0,12
94,17,1,0,13
198,64,1,0,13
294,57,1,0,13
609,290,1,0,13
339,807,1,0,14
1125,825,1,0,14
232,64,1,0,15
391,122,1,0,15
582,230,1,0,15
778,498,1,0,15
43,18,1,0,16
599,289,1,0,16
664,359,1,0,16
714,305,1,0,16
48,20,1,0,17
254,81,1,0,17
314,103,1,0,17
416,166,1,0,17
551,223,1,0,17
189,37,1,0,18
569,243,1,0,18
571,238,1,0,18
779,498,1,0,18
959,838,1,0,18
1051,841,1,0,18
1063,841,1,0,18
716,374,1,0,19
1028,9,1,0,19
838,529,1,0,20
652,341,1,0,21
752,541,1,0,23
527,238,2,0,5
374,156,2,0,8
486,163,2,0,10
681,383,2,0,10
741,341,2,0,11
794,554,2,0,11
564,187,2,0,12
412,119,2,0,13
417,175,2,0,14
519,119,2,0,14
1034,841,2,0,14
44,23,2,0,15
251,63,2,0,15
254,63,2,0,15
298,94,2,0,15
311,138,2,0,15
624,312,2,0,15
139,63,2,0,16
718,278,2,0,16
821,656,2,0,16
846,814,2,0,16
220,63,2,0,17
361,163,2,0,17
430,176,2,0,17
789,633,2,0,17
401,84,2,0,18
718,433,2,0,18
366,94,2,0,19
653,262,2,0,19
763,510,2,0,19
764,510,2,0,19
1001,843,2,0,19
368,156,2,0,22
390,158,3,0,8
741,404,3,0,8
795,529,3,0,8
391,158,3,0,9
515,202,3,0,10
130,15,3,0,11
131,56,3,0,11
186,64,3,0,12
822,518,3,0,12
831,763,3,0,12
112,18,3,0,13
419,174,3,0,13
487,158,3,0,13
838,704,3,0,13
140,44,3,0,14
174,41,3,0,14
235,84,3,0,14
599,250,3,0,15
666,345,3,0,15
689,347,3,0,15
760,482,3,0,15
157,37,3,0,16
401,118,3,0,16
428,163,3,0,16
434,110,3,0,16
447,119,3,0,16
573,199,3,0,16
1042,841,3,0,16
448,110,3,0,17
751,496,3,0,17
654,341,3,0,18
267,81,3,0,20
81,40,3,0,21
257,55,4,0,3
757,427,4,0,6
835,589,4,0,7
72,23,4,0,8
200,22,4,0,9
394,110,4,0,9
455,158,4,0,9
261,91,4,0,10
313,109,4,0,11
488,117,4,0,11
505,177,4,0,11
625,305,4,0,11
638,346,4,0,12
647,207,4,0,12
717,408,4,0,12
735,454,4,0,12
629,289,4,0,14
218,25,4,0,15
755,289,4,0,15
509,152,4,0,16
850,22,4,0,16
995,840,4,0,16
30,7,4,0,17
511,200,4,0,17
270,91,4,0,18
369,133,4,0,18
369,94,4,0,19
88,37,4,0,20
272,110,4,0,20
562,222,5,0,6
